2020-04-16 20:15:26,751: 't'
2020-04-16 20:15:26,958: 'e'
2020-04-16 20:15:27,198: 's'
2020-04-16 20:15:27,390: 't'
2020-04-16 20:15:27,605: Key.space
2020-04-16 20:15:28,198: 'i'
2020-04-16 20:15:28,278: 'f'
2020-04-16 20:15:28,446: Key.space
2020-04-16 20:15:28,815: 't'
2020-04-16 20:15:28,934: 'h'
2020-04-16 20:15:29,070: 'e'
2020-04-16 20:15:29,197: Key.space
2020-04-16 20:15:29,374: 'c'
2020-04-16 20:15:29,519: 'o'
2020-04-16 20:15:29,654: 'd'
2020-04-16 20:15:29,878: 'e'
2020-04-16 20:15:29,974: Key.space
2020-04-16 20:15:30,374: 'w'
2020-04-16 20:15:30,493: 'o'
2020-04-16 20:15:31,711: 'r'
2020-04-16 20:15:31,991: 'k'
2020-04-16 20:15:32,054: 'e'
2020-04-16 20:15:32,319: 'd'
2020-04-16 20:15:32,574: Key.space
2020-04-16 20:15:35,501: Key.shift
2020-04-16 20:15:35,618: 'I'
2020-04-16 20:15:35,906: 's'
2020-04-16 20:15:36,118: Key.space
2020-04-16 20:15:36,374: 'i'
2020-04-16 20:15:36,479: 't'
2020-04-16 20:15:36,646: Key.space
2020-04-16 20:15:37,054: 'l'
2020-04-16 20:15:37,270: 'o'
2020-04-16 20:15:37,470: 'g'
2020-04-16 20:15:37,678: 'g'
2020-04-16 20:15:37,830: 'i'
2020-04-16 20:15:38,030: 'n'
2020-04-16 20:15:38,158: 'g'
2020-04-16 20:15:38,413: Key.shift
2020-04-16 20:15:38,567: '?'
2020-04-16 20:15:50,694: Key.enter
2020-04-16 20:21:37,241: 's'
2020-04-16 20:21:37,369: 'i'
